"","word","EBCL","TBCL","HSK"
"7350","牛白血病病毒","無","第4級","HSK_5"
"7354","牛皮消","無","第3級","HSK_3"
"7355","牛皮消塞納氏菌","無","第6級","HSK_789"
"7356","牛皮消擬小花口殼","無","第6級","HSK_789"
"7357","牛皮消屬","無","第5級","HSK_3"
"7358","牛皮葉衣屬","無","第5級","HSK_4"
"7359","牛耳巨星介","無","第5級","HSK_4"
"7360","牛舌苔","無","第7級","無"
"7361","牛舌苔屬","無","第7級","無"
"7362","牛舌旋果花","無","第6級","HSK_6"
"7363","牛免疫不全病毒","無","第6級","HSK_789"
"7364","牛尾魚科","無","第4級","HSK_4"
"7365","牛尾魚屬","無","第5級","HSK_4"
"7366","牛肝菌目","無","第6級","HSK_6"
"7367","牛肝菌科","無","第6級","HSK_6"
"7368","牛肝菌屬","無","第6級","HSK_6"
"7369","牛角介屬","無","第5級","HSK_3"
"7372","牛角苔","無","第7級","無"
"7373","牛角苔屬","無","第7級","無"
"7376","牛角樹","無","第4級","HSK_2"
"7377","牛乳突瘤病毒","無","第7級","HSK_789"
"7380","牛呼吸道融合病毒","無","第5級","HSK_6"
"7381","牛油果","A2","第3級","HSK_2"
"7382","牛油果屬","無","第5級","HSK_3"
"7384","牛冠狀病毒感染症","無","第5級","HSK_6"
"7385","牛流行熱","無","第3級","HSK_2"
"7386","牛科","無","第4級","HSK_2"
"7388","牛首科","無","第4級","HSK_3"
"7389","牛島氏大天牛","無","第6級","HSK_789"
"7390","牛栓藤科","無","無","HSK_789"
"7392","牛排菌","無","第6級","HSK_6"
"7393","牛排菌科","無","第6級","HSK_6"
"7394","牛排菌屬","無","第6級","HSK_6"
"7399","牛細小病毒","無","第4級","HSK_5"
"7402","牛痘","無","第6級","無"
"7403","牛痘半花介","無","第6級","無"
"7404","牛筋草","無","第5級","HSK_789"
"7405","牛蛙","無","第6級","HSK_789"
"7407","牛漆姑草屬","無","第6級","HSK_789"
"7418","牛瘟","無","第7級","HSK_789"
"7419","牛膝","無","第7級","HSK_789"
"7423","牛膝屬","無","第7級","HSK_789"
"7428","牛頭柳葉海牛","無","第5級","HSK_789"
"7429","牛彌菜屬","無","第7級","HSK_789"
"7433","牛鞭草屬","無","第5級","HSK_789"
"7435","犬","無","第5級","HSK_789"
"7436","犬牙牛尾魚屬","無","第5級","HSK_789"
"7442","犬地卷","無","第5級","HSK_789"
"7445","犬冠狀病毒","無","第5級","HSK_789"
"7446","犬科","無","第5級","HSK_789"
"7448","犬腺狀病毒第一型","無","無","HSK_789"
"7449","犬瘟熱病毒","無","第7級","HSK_789"
"7450","犬齒牛尾魚","無","第5級","HSK_789"
"7453","犬屬","無","第5級","HSK_789"
"7455","王不留行","無","第3級","HSK_2"
"7456","王氏三強蟹","無","第7級","無"
"7460","王氏波眼蝶","無","第7級","無"
"7462","王氏球擬步行蟲","無","第6級","HSK_789"
"7463","王氏黑苔","無","第7級","無"
"7464","王氏圓迴木蟲","無","第6級","無"
"7465","王氏煙管蝸牛","無","第7級","無"
"7467","王氏樹蛙","無","第6級","HSK_789"
"7468","王氏澤蟹","無","第7級","無"
"7472","王瓜","無","第2級","HSK_4"
"7473","王冠介屬","無","第5級","HSK_5"
"7474","王冠無刺藻屬","無","第7級","HSK_789"
"7476","王苔屬","無","第7級","無"
"7477","王蛇屬","無","第5級","HSK_5"
"7481","王道副金星介","無","第5級","HSK_6"
"7482","王道短稜介","無","無","HSK_789"
"7485","王蓮屬","無","第5級","HSK_789"
"7486","王錦蛇","無","第5級","HSK_789"
"7487","王謝新玻璃介","無","第6級","HSK_5"
"7491","世界爺","無","第3級","HSK_3"
"7492","世界爺屬","無","第5級","HSK_3"
"7494","丘切葉蜂","無","第6級","HSK_789"
"7498","丘疹仿門寄居蟹","無","第7級","無"
"7501","丘真弱盲蛛","無","第7級","無"
"7502","丘殼灰介屬","無","第6級","HSK_789"
"7505","丙型變形菌綱","無","第7級","HSK_789"
"7506","丙酸桿菌目","無","第7級","無"
"7507","丙酸桿菌科","無","第7級","無"
"7508","主巨哲水蚤","無","第7級","無"
"7510","主擬鞭腕蝦","無","第7級","HSK_789"
"7514","仙人斧","無","第5級","HSK_789"
"7515","仙人指甲蘭","無","第5級","HSK_789"
"7516","仙人柱","無","第5級","HSK_789"
"7517","仙人球","無","第5級","HSK_789"
"7518","仙人球屬","無","第5級","HSK_789"
"7519","仙人掌","無","第5級","HSK_789"
"7520","仙人掌松葉菊","無","第7級","HSK_789"
"7522","仙人掌盾介殼蟲","無","第6級","HSK_789"
"7523","仙人掌科","無","第5級","HSK_789"
