"","word","EBCL","TBCL","HSK"
"12321","雷仔","無","第4級","HSK_5"
"12322","雷魚","無","第4級","HSK_4"
"12323","雷雲尖粉蝶","無","第7級","無"
"12324","雷震尖粉蝶","無","第7級","無"
"12325","雷諾鱗斑蟹","無","第7級","無"
"12327","電紋石斑魚","無","第6級","HSK_789"
"12328","電視機蟑螂","無","第7級","無"
"12329","電視蟑螂","無","第7級","無"
"12333","頓頭叫姑魚","無","第4級","HSK_3"
"12337","飾紋小頭蛇","無","第6級","HSK_789"
"12339","馱獸口鼻蠅","無","無","HSK_789"
"12345","鼠刺含笑","無","第5級","HSK_5"
"12346","鼠科肉瘤病毒","無","第7級","HSK_789"
"12347","鼠魚","無","第4級","HSK_5"
"12351","嘉義小灰蝶","無","第7級","無"
"12353","圖氏後烏賊","無","第6級","無"
"12354","圖奧草屬","無","第6級","HSK_789"
"12358","團頭叫姑魚","無","第4級","HSK_3"
"12359","團藻目","無","第7級","HSK_789"
"12360","塵尾澡","無","第6級","HSK_789"
"12361","墊狀牛肝菌","無","第6級","HSK_789"
"12362","壽卡小柱蘭","無","第6級","HSK_789"
"12364","壽胡蜂","無","第6級","HSK_789"
"12365","壽魚","無","第6級","HSK_5"
"12371","寡鱗飛魚","無","第7級","無"
"12375","對角刺","無","第4級","HSK_4"
"12376","對馬凹胸天牛","無","第5級","HSK_789"
"12380","對黑馬星小灰蝶","無","第7級","無"
"12381","對稱曲腹蛛","無","第7級","無"
"12382","對蝦","無","第4級","HSK_789"
"12385","廓頭白帶","無","第7級","HSK_789"
"12386","慈姑屬","無","第6級","HSK_789"
"12388","截尾海兔","無","第6級","HSK_6"
"12389","截尾銀姑魚","無","第6級","HSK_6"
"12393","截翅眉眼蝶","無","第7級","無"
"12395","摺葉苔","無","第7級","無"
"12397","旗月魚","無","第5級","HSK_6"
"12398","旗魚舅","無","第5級","HSK_789"
"12407","構巢裸胞殼","無","第7級","無"
"12409","槍管","無","第5級","HSK_5"
"12410","槍管煙","無","第5級","HSK_5"
"12411","槍蝦科","無","第5級","HSK_789"
"12413","槍頭石斑魚","無","第5級","HSK_789"
"12416","滾倒龍","無","第4級","HSK_5"
"12417","滾邊裙弄蝶","無","第7級","無"
"12418","滿天星","A2","第2級","HSK_2"
"12419","滿天星屬","無","第5級","HSK_3"
"12420","滿福木屬","無","第5級","HSK_3"
"12422","漂漂","A2","第2級","HSK_2"
"12423","漆仔樹","無","第6級","HSK_789"
"12424","漆姑草","無","第6級","HSK_789"
"12425","漠即鳥","無","第6級","HSK_5"
"12426","漠即鳥青藏亞種","無","第6級","HSK_6"
"12427","漠即鳥蒙新亞種","無","第6級","HSK_6"
"12429","漢考克蘭","無","第5級","HSK_789"
"12436","漸尖葉新木薑子","無","第6級","無"
"12439","熊耳草","無","第4級","HSK_5"
"12440","熒斑阿南魚","無","無","HSK_789"
"12450","瑰麗七夕魚","無","第6級","HSK_789"
"12451","甄蝶","無","第7級","無"
"12452","碧綠台灣絨毛金龜","無","無","HSK_789"
"12453","碧鳳蝶","無","第7級","無"
"12454","碧鳳蝶蘭嶼亞種","無","第7級","無"
"12455","福井氏隱綿蟹","無","第7級","無"
"12456","福木","無","第4級","HSK_3"
"12458","福氏十大功勞","無","第6級","HSK_789"
"12459","福氏石松","無","第6級","HSK_789"
"12463","福建茶","無","第4級","HSK_3"
"12467","福蘭","無","第5級","HSK_789"
"12469","種子鯊","無","無","HSK_789"
"12470","端紅白蝶","無","第7級","無"
"12471","端紅粉蝶","無","第7級","無"
"12472","端紅蝶","無","第7級","無"
"12473","端斑銀腹蛛","無","第7級","無"
"12474","端斑銀鱗蛛","無","第7級","無"
"12475","端紫斑蝶","無","第7級","無"
"12477","端黑黃粉蝶","無","第7級","無"
"12478","端黑黃蝶","無","第7級","無"
"12481","管花蘭屬","無","第5級","HSK_789"
"12482","管海馬","無","第3級","HSK_3"
"12483","管網蛛","無","第7級","無"
"12486","綠仙人掌","無","第5級","HSK_789"
"12489","綠色長腳蜘蛛","無","第7級","無"
"12491","綠色龍","無","第3級","HSK_3"
"12492","綠豆蠅","無","第7級","HSK_789"
"12494","綠底小灰蝶","無","第7級","無"
"12495","綠底灰","無","第5級","HSK_5"
"12496","綠枝青苔","無","第7級","無"
"12497","綠花隔距蘭","無","第5級","HSK_789"
"12498","綠花龍","無","第3級","HSK_3"
"12501","綠背小灰蝶","無","第7級","無"
"12502","綠背山雀","無","第5級","HSK_789"
"12503","綠背金鳩","無","第6級","無"
"12504","綠背桂花","無","無","HSK_789"
"12507","綠島大白斑蝶","無","第7級","無"
"12508","綠島白斑蝶","無","第7級","無"
"12509","綠島粉口蘭","無","第5級","HSK_789"
"12510","綠島黑點大白斑蝶","無","第7級","無"
"12511","綠海龜","無","第6級","HSK_789"
"12512","綠珠螺","無","無","HSK_789"
"12513","綠翅大林花天牛","無","第5級","HSK_789"
"12515","綠翅鴨","無","第5級","HSK_789"
"12516","綠翅藍鴨","無","第5級","HSK_789"
"12519","綠豹斑蝶","無","第7級","無"
"12520","綠啄花鳥","無","第7級","無"
"12526","綠斑青鳳蝶","無","第7級","無"
"12527","綠斑豹蝶","無","第7級","無"
"12529","綠斑鳳蝶","無","第7級","無"
"12534","綠絲鳳尾苔","無","第7級","無"
"12535","綠腳青銅金龜","無","第6級","HSK_789"
"12536","綠腹新圓蛛","無","第7級","無"
"12539","綠葡萄","無","第5級","HSK_5"
"12540","綠裏小灰蝶","無","第7級","無"
"12553","綠龜","無","第6級","HSK_789"
"12557","綠叢本苔","無","第7級","無"
"12558","綠繡眼","無","第7級","HSK_789"
"12563","綠豔條金龜","無","第6級","無"
"12568","維州鈕扣草","無","第7級","無"
"12570","維明豆蘭","無","第5級","HSK_789"
"12573","網地藻","無","第7級","HSK_789"
"12575","網肩龍氏鯨頭魚","無","第7級","無"
"12579","網紋宅泥魚","無","第6級","HSK_789"
"12581","網紋招潮蟹","無","第7級","無"
"12582","網紋松螺","無","無","HSK_789"
"12583","網紋烏賊","無","第6級","HSK_789"
"12584","網紋麥螺","無","無","HSK_789"
"12588","網紋蝶","無","第7級","無"
"12595","網結育網藻","無","第7級","HSK_789"
"12596","網絡夏藤","無","第7級","HSK_789"
"12598","網蝶","無","第7級","無"
"12604","綿羊蝦","無","第5級","HSK_789"
"12605","綿規","無","第5級","HSK_789"
"12606","綿棗兒屬","無","第7級","HSK_789"
"12610","緋色花天牛","無","無","HSK_789"
"12618","翠青蛇","無","第6級","HSK_789"
"12623","翠綠羅花金龜","無","第6級","HSK_789"
"12625","翠龜","無","第6級","HSK_789"
"12626","翠藍波紋灰蝶","無","第7級","無"
"12628","翠蘆利草","無","第7級","HSK_789"
"12629","翠蘆莉","無","第7級","無"
"12631","聚合草屬","無","第5級","HSK_4"
"12632","聚花草","無","第4級","HSK_4"
"12635","腐指柱蘭屬","無","第5級","HSK_789"
"12636","臺中叉柱蘭","無","第5級","無"
"12637","臺中豆蘭","無","第5級","無"
"12644","臺北游蛇","無","第4級","無"
"12645","臺北圓角蟬","無","第6級","無"
"12649","臺生長大蚊","無","第4級","無"
"12652","臺生寄蠅","無","第7級","無"
"12653","臺生銀耳","無","第3級","無"
"12656","臺竹","無","第4級","無"
"12657","臺西地錦","無","第5級","無"
"12659","臺東地螢金花蟲","無","第7級","無"
"12660","臺東百脈根","無","第5級","無"
"12663","臺東紅門蘭","無","第5級","無"
"12664","臺東球子草","無","第2級","無"
"12665","臺東雪螢金花蟲","無","第7級","無"
"12666","臺東短胸螢金花蟲","無","第7級","無"
"12669","臺東黃線蝶","無","第7級","無"
"12670","臺東圓角蟬","無","第6級","無"
"12671","臺東蘇鐵","無","第6級","無"
"12672","臺南弧麗金龜","無","第7級","無"
"12673","臺南秘蛛","無","第7級","無"
"12674","臺南紫斑蝶","無","第7級","無"
"12678","臺草綠彩麗金龜","無","第6級","無"
"12686","臺棲搖蚊","無","第7級","無"
"12690","臺華歪白蟻","無","第6級","無"
"12692","臺新硬介殼蟲","無","第6級","無"
"12693","臺溝彩麗金龜","無","第6級","無"
"12701","臺藍弧麗金龜","無","第7級","無"
"12703","臺灣一文字小灰蝶","無","第7級","無"
"12705","臺灣一文字蝶","無","第7級","無"
"12706","臺灣一字小灰蝶","無","第7級","無"
"12708","臺灣一字蝶","無","第7級","無"
"12709","臺灣二節象","無","第3級","無"
"12710","臺灣人字果","無","第1級","無"
"12711","臺灣人面竹","無","第4級","無"
"12713","臺灣三線小灰蝶","無","第7級","無"
"12715","臺灣三線蝶","無","第7級","無"
"12717","臺灣土沉香","無","第5級","無"
"12718","臺灣大白裙弄蝶","無","第7級","無"
"12719","臺灣大花蚤","無","第7級","無"
"12720","臺灣大虎頭蜂","無","第6級","無"
"12722","臺灣大麻哈魚","無","第3級","無"
"12728","臺灣小一文字蝶","無","第7級","無"
"12729","臺灣小一字蝶","無","第7級","無"
"12730","臺灣小小灰蝶","無","第7級","無"
"12731","臺灣小山黃蝶","無","第7級","無"
"12732","臺灣小天牛","無","第1級","無"
"12734","臺灣小灰蝶","無","第7級","無"
"12735","臺灣小波紋蛇目蝶","無","第7級","無"
"12736","臺灣小波眼蝶","無","第7級","無"
"12737","臺灣小型小灰蝶","無","第7級","無"
"12741","臺灣小頭蛇","無","第4級","無"
"12743","臺灣小鶯","無","第7級","無"
"12746","臺灣山黃蝶","無","第7級","無"
"12749","臺灣化香樹","無","第2級","無"
"12750","臺灣天芹菜","無","第6級","無"
"12752","臺灣孔弄蝶","無","第7級","無"
"12753","臺灣孔翅天牛","無","第5級","無"
"12754","臺灣日紫參","無","第4級","無"
"12755","臺灣月桃","無","第4級","無"
"12756","臺灣木白蟻","無","第5級","無"
"12757","臺灣木通","無","第2級","無"
"12759","臺灣木賊","無","第5級","無"
"12763","臺灣水藤","無","第7級","無"
"12764","臺灣火燒蘭","無","第5級","無"
"12766","臺灣凸眼天牛","無","第5級","無"
"12768","臺灣叫姑魚","無","第3級","無"
"12771","臺灣白灰蝶","無","第7級","無"
"12772","臺灣白花藤","無","第7級","無"
"12773","臺灣白紋鳳蝶","無","第7級","無"
"12774","臺灣白帶粗腿天牛","無","第4級","無"
"12775","臺灣白條天牛","無","第2級","無"
"12776","臺灣白魚","無","第2級","無"
"12778","臺灣白蝶","無","第7級","無"
"12779","臺灣白樹","無","第2級","無"
"12781","臺灣白蟻","無","第5級","無"
"12782","臺灣皿蘭","無","第7級","無"
"12783","臺灣矢尾天牛","無","第7級","無"
"12785","臺灣石爬子","無","第3級","無"
"12786","臺灣石斑虹彩病毒","無","第7級","無"
"12789","臺灣任氏仙藻","無","第7級","無"
"12790","臺灣光唇魚","無","第6級","無"
"12793","臺灣回條蜂","無","第6級","無"
"12795","臺灣安息香","無","第2級","無"
"12798","臺灣灰毛豆","無","第5級","無"
"12800","臺灣竹節蘭","無","第5級","無"
"12801","臺灣羊耳蒜","無","第6級","無"
"12802","臺灣舌唇蘭","無","第6級","無"
"12804","臺灣伯靈","無","第5級","無"
"12805","臺灣含笑","無","第5級","無"
"12811","臺灣芋蘭","無","第7級","無"
"12812","臺灣赤松","無","第5級","無"
"12814","臺灣乳白蟻","無","第5級","無"
"12815","臺灣乳豆","無","第4級","無"
"12816","臺灣刺鬚虎天牛","無","第7級","無"
"12817","臺灣夜鷹","無","第5級","無"
"12818","臺灣弧麗金龜","無","第7級","無"
"12819","臺灣招潮蟹","無","第7級","無"
"12821","臺灣松毛蟲","無","第5級","無"
"12823","臺灣松雀鷹","無","第5級","無"
"12826","臺灣果松","無","第5級","無"
"12827","臺灣歧脊沫蟬","無","第7級","無"
"12828","臺灣波紋蛇目蝶","無","第7級","無"
"12829","臺灣狗母","無","第2級","無"
"12832","臺灣虎頭蜂","無","第6級","無"
"12833","臺灣長頭散白蟻","無","第5級","無"
"12834","臺灣長臂金龜","無","第6級","無"
"12836","臺灣長鬚胡麻斑天牛","無","第7級","無"
"12837","臺灣長鬚細天牛","無","第7級","無"
"12838","臺灣青條鳳蝶","無","第7級","無"
"12839","臺灣青斑蝶","無","第7級","無"
"12842","臺灣後紋圓微小天牛","無","第6級","無"
"12843","臺灣星三線蝶","無","第7級","無"
"12844","臺灣星弄蝶","無","第7級","無"
"12847","臺灣紅小灰蝶","無","第7級","無"
"12848","臺灣紅灰蝶","無","第7級","無"
"12850","臺灣紅門蘭","無","第5級","無"
"12851","臺灣紅翅花天牛","無","第5級","無"
"12852","臺灣紅斑天牛","無","第5級","無"
"12853","臺灣紅腳青天牛","無","第2級","無"
"12855","臺灣美冠蘭","無","第5級","無"
"12856","臺灣背三線小灰蝶","無","第7級","無"
"12857","臺灣胡枝子","無","第5級","無"
"12858","臺灣胡桃","無","第5級","無"
"12859","臺灣胡麻班天牛","無","第5級","無"
"12860","臺灣胡麻斑粉蝶","無","第7級","無"
"12866","臺灣原始觀音座蓮","無","第5級","無"
"12867","臺灣原燈眼魚","無","第2級","無"
"12868","臺灣唐松草","無","第5級","無"
"12872","臺灣娟蛙","無","第7級","無"
"12873","臺灣柴胡","無","第6級","無"
"12874","臺灣栗色金龜","無","第7級","無"
"12875","臺灣核果木","無","第5級","無"
"12878","臺灣烏小灰蝶","無","第7級","無"
"12879","臺灣烏鴉鳳蝶","無","第7級","無"
"12882","臺灣窄葉青剛","無","第5級","無"
"12883","臺灣粉蝶","無","第7級","無"
"12884","臺灣紋白蝶","無","第7級","無"
"12885","臺灣脊蛇","無","第7級","無"
"12886","臺灣茶色金龜","無","第6級","無"
"12889","臺灣閃迷蠅","無","第7級","無"
"12890","臺灣馬口魚","無","第2級","無"
"12892","臺灣馬峰","無","第5級","無"
"12893","臺灣馬兜鈴","無","第7級","無"
"12894","臺灣骨碎補","無","第5級","無"
"12895","臺灣高山小黃鼠狼","無","第4級","無"
"12896","臺灣高山田鼠","無","第4級","無"
"12899","臺灣鬥魚","無","第5級","無"
"12901","臺灣兜蟲","無","第7級","無"
"12902","臺灣剪股穎","無","第7級","無"
"12904","臺灣副隙蛛","無","第7級","無"
"12905","臺灣啄花鳥","無","第7級","無"
"12906","臺灣商陸","無","第4級","無"
"12908","臺灣帶紋松鼠","無","第6級","無"
"12913","臺灣淡青斑蝶","無","第7級","無"
"12919","臺灣粗腿小翅天牛","無","第5級","無"
"12920","臺灣細小翅天牛","無","第5級","無"
"12927","臺灣通泉草","無","第4級","無"
"12932","臺灣魚木","無","第2級","無"
"12933","臺灣鹿角金龜","無","第6級","無"
"12934","臺灣鹿藥","無","第4級","無"
"12936","臺灣割雞","無","第5級","無"
"12937","臺灣單帶小灰蝶","無","第7級","無"
"12938","臺灣單帶弄蝶","無","第7級","無"
"12940","臺灣單帶綠灰蝶","無","第7級","無"
"12943","臺灣棋石小灰蝶","無","第7級","無"
"12944","臺灣棍棒長鬚天牛","無","第7級","無"
"12948","臺灣椒草","無","第4級","無"
"12949","臺灣游蛇","無","第4級","無"
"12952","臺灣短翅鶯","無","第7級","無"
"12953","臺灣等彩蠅","無","第7級","無"
"12955","臺灣紫丹","無","第6級","無"
"12956","臺灣紫珠","無","第4級","無"
"12963","臺灣菊","無","第7級","無"
"12971","臺灣雲葉","無","第4級","無"
"12972","臺灣黃色家天牛","無","第2級","無"
"12975","臺灣黃唇蘭","無","第6級","無"
"12976","臺灣黃粉蝶","無","第7級","無"
"12977","臺灣黃紋鳳蝶","無","第7級","無"
"12978","臺灣黃連","無","第3級","無"
"12979","臺灣黃斑弄蝶","無","第7級","無"
"12981","臺灣黃斑蔭蝶","無","第7級","無"
"12982","臺灣黃斑蝶","無","第7級","無"
"12984","臺灣黃蝶","無","第7級","無"
"12985","臺灣黃藤","無","第7級","無"
"12987","臺灣黑小灰蝶","無","第7級","無"
"12988","臺灣黑星小灰蝶","無","第7級","無"
"12990","臺灣黑條白蝶","無","第7級","無"
"12991","臺灣黑斑天牛","無","第5級","無"
"12992","臺灣黑蔭蝶","無","第7級","無"
"12993","臺灣黑燕小灰蝶","無","第7級","無"
"12994","臺灣黑燕蝶","無","第7級","無"
"12998","臺灣暗蟬","無","第6級","無"
"13002","臺灣煙尖鼠","無","第4級","無"
"13003","臺灣爺","無","第2級","無"
"13004","臺灣當歸","無","第5級","無"
"13012","臺灣鼠李粉蝶","無","第7級","無"
"13014","臺灣槍標魚","無","第5級","無"
"13017","臺灣綠一字蝶","無","第7級","無"
"13018","臺灣綠小灰蝶","無","第7級","無"
"13019","臺灣綠灰蝶","無","第7級","無"
"13021","臺灣翠灰蝶","無","第7級","無"
"13022","臺灣翠柏","無","第7級","無"
"13023","臺灣蜘蛛抱蛋","無","第7級","無"
"13025","臺灣銀小灰蝶","無","第7級","無"
"13026","臺灣銀背小灰蝶","無","第7級","無"
"13027","臺灣銀斑小灰蝶","無","第7級","無"
"13029","臺灣銅綠金龜","無","第6級","無"
"13030","臺灣劍鳳蝶","無","第7級","無"
"13034","臺灣瘤條天牛","無","第7級","無"
"13041","臺灣膠木","無","第5級","無"
"13042","臺灣蝴蝶蘭","無","第7級","無"
"13047","臺灣鄰眼蝶","無","第7級","無"
"13051","臺灣駝金龜","無","第6級","無"
"13055","臺灣燕小灰蝶","無","第7級","無"
"13056","臺灣燕蝶","無","第7級","無"
"13058","臺灣貓蛛","無","第7級","無"
"13062","臺灣錫杖花","無","第7級","無"
"13065","臺灣頸槽蛇","無","第7級","無"
"13066","臺灣龜甲紋微小天牛","無","第6級","無"
"13067","臺灣戴菊","無","第7級","無"
"13068","臺灣擬啄木","無","第7級","無"
"13069","臺灣擬黑蔭蝶","無","第7級","無"
"13071","臺灣擬囊唇蘭","無","第7級","無"
"13073","臺灣糞球金龜","無","第7級","無"
"13077","臺灣鮭","無","第7級","無"
"13080","臺灣叢本苔","無","第7級","無"
"13083","臺灣藍鳳蝶","無","第7級","無"
"13085","臺灣鎖管","無","第4級","無"
"13086","臺灣雙尾小灰蝶","無","第7級","無"
"13087","臺灣雙尾燕蝶","無","第7級","無"
